score_read,score_math,gender,birth,lunch,ethnicity,class_type,school,degree,experience,t_ethnicity,school_id
403.0,399.0,male,1980 Q3,free,afam,regular+aide,inner-city,bachelor,11.0,cauc,45.0
419.0,473.0,male,1980 Q3,free,cauc,regular,rural,bachelor,0.0,cauc,67.0
424.0,506.0,male,1979 Q4,non-free,cauc,regular,rural,master,5.0,cauc,47.0
503.0,478.0,male,1980 Q2,free,afam,regular+aide,inner-city,bachelor,0.0,cauc,19.0
431.0,468.0,female,1979 Q3,free,afam,small,inner-city,bachelor,6.0,cauc,31.0
424.0,449.0,female,1980 Q3,non-free,afam,regular+aide,inner-city,bachelor,9.0,cauc,53.0
487.0,602.0,male,1980 Q1,non-free,cauc,small,urban,bachelor,14.0,cauc,9.0
422.0,484.0,female,1980 Q3,non-free,cauc,small,rural,master,6.0,cauc,62.0
450.0,484.0,male,1980 Q2,non-free,cauc,regular,rural,bachelor,11.0,cauc,64.0
424.0,478.0,female,1979 Q4,free,cauc,small,urban,master,17.0,cauc,48.0
455.0,536.0,male,1979 Q4,free,cauc,small,rural,bachelor,1.0,cauc,57.0
427.0,454.0,female,1980 Q2,non-free,cauc,regular+aide,rural,master,9.0,cauc,3.0
450.0,536.0,male,1980 Q2,non-free,cauc,regular+aide,suburban,bachelor,17.0,cauc,58.0
398.0,454.0,male,1980 Q2,free,cauc,small,rural,bachelor,19.0,cauc,64.0
431.0,484.0,male,1980 Q1,non-free,cauc,regular,rural,bachelor,19.0,cauc,73.0
434.0,513.0,female,1980 Q2,free,cauc,small,rural,master,9.0,cauc,12.0
474.0,602.0,female,1980 Q2,non-free,cauc,regular,rural,bachelor,16.0,cauc,69.0
440.0,468.0,female,1980 Q2,non-free,cauc,regular+aide,urban,other,9.0,Unknown,48.0
408.0,454.0,male,1980 Q2,non-free,cauc,small,rural,bachelor,6.0,cauc,71.0
443.0,520.0,female,1979 Q4,non-free,cauc,regular+aide,rural,master,6.0,cauc,69.0
421.0,478.0,male,1979 Q4,free,cauc,regular,rural,bachelor,10.0,cauc,63.0
428.0,468.0,male,1979 Q4,free,afam,small,inner-city,bachelor,1.0,cauc,33.0
428.0,506.0,male,1979 Q4,free,afam,regular+aide,inner-city,bachelor,1.0,cauc,19.0
445.0,547.0,male,1980 Q3,non-free,cauc,regular,suburban,bachelor,0.0,cauc,17.0
430.0,494.0,male,1980 Q3,non-free,afam,small,suburban,master,14.0,afam,21.0
453.0,478.0,male,1979 Q4,non-free,cauc,regular+aide,rural,master,5.0,cauc,34.0
419.0,444.0,female,1979 Q4,non-free,cauc,regular,suburban,bachelor,18.0,afam,25.0
425.0,536.0,female,1980 Q2,non-free,cauc,regular,rural,master,5.0,cauc,47.0
431.0,500.0,male,1980 Q3,non-free,cauc,regular,suburban,bachelor,12.0,cauc,46.0
448.0,459.0,female,1980 Q3,non-free,afam,small,suburban,master,4.0,cauc,46.0
437.0,484.0,female,1980 Q1,free,afam,small,rural,bachelor,16.0,cauc,72.0
397.0,434.0,female,1980 Q3,non-free,afam,small,urban,bachelor,1.0,cauc,37.0
400.0,459.0,male,1980 Q3,non-free,cauc,small,rural,bachelor,20.0,cauc,71.0
413.0,454.0,female,1980 Q3,free,afam,regular+aide,inner-city,bachelor,2.0,cauc,32.0
408.0,459.0,female,1980 Q1,free,cauc,regular+aide,rural,master,10.0,cauc,72.0
434.0,468.0,male,1980 Q3,non-free,cauc,regular+aide,rural,bachelor,13.0,cauc,11.0
425.0,500.0,male,1979 Q3,non-free,cauc,small,rural,master,8.0,cauc,76.0
437.0,444.0,male,1979 Q3,non-free,cauc,regular+aide,suburban,bachelor,3.0,cauc,42.0
478.0,520.0,male,1980 Q2,free,afam,small,inner-city,bachelor,2.0,cauc,30.0
407.0,439.0,male,1980 Q2,free,afam,regular+aide,inner-city,bachelor,2.0,cauc,32.0
405.0,473.0,male,1980 Q1,free,cauc,regular,rural,master,12.0,cauc,8.0
450.0,489.0,male,1980 Q2,non-free,cauc,small,suburban,bachelor,0.0,cauc,4.0
411.0,484.0,female,1979 Q4,non-free,afam,small,inner-city,bachelor,9.0,cauc,53.0
428.0,484.0,female,1980 Q1,non-free,cauc,regular,rural,bachelor,3.0,afam,56.0
478.0,547.0,female,1980 Q1,non-free,cauc,regular+aide,urban,master,12.0,cauc,10.0
487.0,520.0,male,1980 Q1,free,cauc,regular,rural,bachelor,10.0,cauc,68.0
414.0,484.0,female,1979 Q4,free,afam,regular+aide,inner-city,bachelor,7.0,cauc,22.0
461.0,454.0,male,1980 Q1,non-free,cauc,regular,rural,master,13.0,cauc,50.0
455.0,478.0,female,1979 Q4,non-free,cauc,small,rural,master,13.0,cauc,8.0
424.0,478.0,female,1980 Q3,non-free,cauc,regular,suburban,master,22.0,cauc,61.0
437.0,536.0,male,1980 Q3,non-free,afam,regular,suburban,master,24.0,cauc,44.0
408.0,454.0,male,1980 Q3,free,afam,regular,inner-city,master,11.0,afam,15.0
425.0,454.0,male,1980 Q3,free,afam,regular,inner-city,bachelor,5.0,cauc,29.0
433.0,494.0,male,1979 Q4,free,afam,regular,inner-city,bachelor,12.0,cauc,45.0
413.0,439.0,male,1980 Q1,non-free,cauc,small,rural,master,8.0,cauc,76.0
430.0,478.0,female,1980 Q3,non-free,cauc,regular,rural,master,12.0,cauc,8.0
474.0,536.0,male,1979 Q3,non-free,cauc,small,urban,other,12.0,cauc,10.0
427.0,478.0,male,1980 Q1,non-free,cauc,small,urban,bachelor,21.0,cauc,48.0
411.0,418.0,female,1980 Q3,free,afam,small,suburban,bachelor,5.0,cauc,17.0
474.0,602.0,female,1980 Q2,non-free,afam,regular,suburban,bachelor,20.0,afam,23.0
436.0,439.0,female,1980 Q3,non-free,cauc,small,suburban,master,4.0,cauc,46.0
430.0,473.0,male,1980 Q3,non-free,cauc,regular+aide,rural,bachelor,15.0,cauc,47.0
425.0,473.0,male,1980 Q1,free,afam,regular+aide,inner-city,master,17.0,cauc,29.0
395.0,434.0,female,1980 Q3,free,cauc,regular,rural,bachelor,4.0,cauc,35.0
421.0,449.0,female,1980 Q2,non-free,cauc,regular,rural,master,13.0,cauc,75.0
419.0,434.0,female,1980 Q2,non-free,afam,small,inner-city,bachelor,2.0,cauc,28.0
442.0,576.0,female,1980 Q2,non-free,cauc,regular,rural,master,13.0,cauc,75.0
402.0,434.0,female,1980 Q4,non-free,cauc,regular+aide,suburban,bachelor,7.0,cauc,54.0
439.0,449.0,male,1980 Q3,non-free,cauc,regular,rural,master,13.0,cauc,55.0
463.0,494.0,male,1980 Q3,non-free,cauc,regular+aide,rural,master,20.0,cauc,3.0
450.0,459.0,female,1980 Q4,free,afam,small,inner-city,bachelor,14.0,afam,33.0
474.0,536.0,female,1980 Q2,non-free,cauc,regular,rural,master,10.0,cauc,1.0
476.0,506.0,male,1980 Q1,non-free,cauc,regular+aide,urban,bachelor,14.0,cauc,9.0
456.0,468.0,female,1980 Q3,non-free,cauc,small,urban,bachelor,11.0,cauc,59.0
474.0,500.0,female,1980 Q1,free,afam,regular,rural,bachelor,10.0,cauc,68.0
448.0,484.0,male,1980 Q2,non-free,cauc,small,suburban,master,8.0,cauc,58.0
413.0,454.0,female,1980 Q3,free,cauc,regular+aide,rural,master,21.0,cauc,40.0
428.0,500.0,male,1979 Q4,non-free,cauc,small,rural,master,8.0,cauc,76.0
414.0,500.0,female,1980 Q1,non-free,cauc,regular+aide,suburban,master,8.0,cauc,61.0
465.0,506.0,female,1980 Q3,free,afam,regular+aide,inner-city,bachelor,20.0,afam,27.0
378.0,392.0,male,1980 Q3,free,cauc,regular,inner-city,master,3.0,afam,53.0
411.0,444.0,male,1980 Q1,non-free,cauc,small,rural,bachelor,3.0,cauc,56.0
503.0,559.0,female,1979 Q4,non-free,cauc,regular,urban,bachelor,3.0,cauc,10.0
451.0,494.0,male,1979 Q4,non-free,cauc,regular+aide,rural,bachelor,14.0,cauc,73.0
451.0,506.0,female,1980 Q2,free,afam,regular+aide,inner-city,bachelor,20.0,afam,27.0
424.0,459.0,female,1980 Q3,free,cauc,small,urban,master,17.0,cauc,48.0
421.0,520.0,male,1980 Q2,free,afam,regular,suburban,bachelor,1.0,cauc,23.0
425.0,489.0,female,1980 Q1,free,cauc,regular+aide,urban,bachelor,13.0,cauc,48.0
418.0,478.0,female,1980 Q3,non-free,cauc,regular,rural,master,8.0,cauc,78.0
411.0,536.0,male,1980 Q3,free,afam,regular,suburban,master,24.0,cauc,44.0
447.0,520.0,male,1979 Q4,free,cauc,regular,rural,bachelor,19.0,cauc,73.0
451.0,536.0,female,1980 Q2,non-free,cauc,regular,rural,master,6.0,cauc,13.0
390.0,478.0,female,1980 Q2,free,afam,regular+aide,suburban,bachelor,21.0,afam,23.0
437.0,528.0,male,1980 Q1,free,afam,regular,suburban,bachelor,18.0,afam,25.0
439.0,449.0,male,1980 Q3,free,cauc,regular+aide,urban,other,9.0,Unknown,48.0
422.0,473.0,male,1980 Q2,non-free,cauc,regular,suburban,master,22.0,cauc,61.0
430.0,484.0,male,1980 Q2,free,cauc,regular+aide,rural,master,5.0,cauc,39.0
448.0,489.0,male,1980 Q2,non-free,cauc,regular,rural,bachelor,8.0,cauc,72.0
386.0,449.0,female,1980 Q1,free,afam,small,suburban,master,20.0,cauc,17.0
439.0,478.0,female,1980 Q2,free,cauc,regular+aide,rural,bachelor,15.0,cauc,47.0
408.0,439.0,male,1980 Q3,free,afam,regular,inner-city,bachelor,1.0,afam,22.0
427.0,463.0,male,1980 Q3,non-free,cauc,small,suburban,bachelor,10.0,afam,51.0
436.0,454.0,female,1980 Q1,free,cauc,small,rural,master,12.0,cauc,6.0
495.0,547.0,female,1980 Q3,free,cauc,regular,rural,master,16.0,cauc,68.0
448.0,449.0,female,1980 Q1,free,afam,small,inner-city,bachelor,1.0,afam,32.0
393.0,459.0,male,1980 Q2,free,afam,regular+aide,inner-city,master,17.0,cauc,16.0
468.0,536.0,male,1980 Q3,non-free,cauc,regular,rural,bachelor,20.0,cauc,12.0
472.0,500.0,female,1980 Q2,non-free,cauc,small,rural,master,4.0,cauc,63.0
433.0,494.0,male,1980 Q3,non-free,cauc,regular+aide,rural,master,11.0,cauc,75.0
461.0,547.0,female,1980 Q1,free,afam,regular+aide,inner-city,bachelor,10.0,afam,27.0
456.0,478.0,female,1980 Q2,non-free,cauc,small,suburban,master,8.0,cauc,58.0
419.0,473.0,female,1980 Q2,non-free,cauc,regular,rural,master,8.0,cauc,78.0
450.0,500.0,female,1980 Q1,free,cauc,regular+aide,rural,bachelor,14.0,cauc,70.0
391.0,418.0,female,1980 Q3,free,afam,small,urban,master,12.0,cauc,2.0
416.0,463.0,male,1980 Q1,free,afam,regular,inner-city,other,8.0,cauc,16.0
419.0,478.0,female,1980 Q2,free,afam,regular+aide,inner-city,bachelor,6.0,afam,26.0
388.0,429.0,female,1979 Q4,free,afam,regular,inner-city,bachelor,2.0,cauc,32.0
442.0,459.0,female,1980 Q3,free,afam,small,inner-city,bachelor,1.0,cauc,33.0
388.0,399.0,male,1980 Q2,free,afam,regular,suburban,bachelor,4.0,cauc,20.0
485.0,576.0,male,1979 Q4,non-free,cauc,regular+aide,urban,bachelor,14.0,cauc,9.0
440.0,484.0,male,1978 Q4,non-free,cauc,regular,suburban,other,13.0,cauc,51.0
451.0,513.0,female,1980 Q1,non-free,cauc,regular+aide,suburban,bachelor,17.0,cauc,43.0
440.0,489.0,female,1980 Q3,non-free,cauc,regular,rural,bachelor,1.0,cauc,6.0
507.0,559.0,male,1979 Q2,non-free,cauc,regular+aide,urban,master,12.0,cauc,10.0
476.0,602.0,female,1980 Q1,free,afam,small,inner-city,bachelor,3.0,afam,28.0
433.0,489.0,female,1979 Q4,non-free,cauc,regular+aide,rural,bachelor,12.0,cauc,12.0
439.0,484.0,female,1980 Q1,free,afam,regular,inner-city,master,15.0,afam,26.0
456.0,547.0,male,1979 Q4,non-free,cauc,regular+aide,rural,master,11.0,cauc,75.0
448.0,459.0,female,1979 Q3,non-free,cauc,regular+aide,suburban,bachelor,17.0,cauc,43.0
439.0,576.0,male,1980 Q1,non-free,afam,small,suburban,bachelor,0.0,cauc,23.0
433.0,449.0,male,1980 Q3,free,afam,regular,inner-city,bachelor,5.0,cauc,29.0
450.0,513.0,female,1980 Q1,free,cauc,small,rural,master,6.0,cauc,62.0
422.0,468.0,female,1980 Q3,non-free,cauc,regular,rural,bachelor,13.0,cauc,74.0
442.0,536.0,male,1980 Q1,non-free,cauc,regular,rural,bachelor,16.0,cauc,62.0
461.0,559.0,male,1980 Q3,non-free,cauc,small,suburban,master,15.0,cauc,51.0
405.0,429.0,male,1980 Q2,free,cauc,regular,rural,bachelor,0.0,cauc,7.0
408.0,484.0,female,1978 Q4,free,cauc,regular+aide,rural,master,13.0,cauc,55.0
407.0,489.0,female,1980 Q3,free,afam,regular,inner-city,bachelor,10.0,afam,30.0
437.0,520.0,female,1980 Q2,non-free,cauc,regular+aide,suburban,bachelor,18.0,cauc,52.0
442.0,489.0,female,1980 Q1,free,afam,regular,inner-city,bachelor,11.0,cauc,22.0
468.0,528.0,male,1979 Q3,non-free,cauc,small,suburban,bachelor,5.0,cauc,58.0
386.0,429.0,female,1980 Q3,free,cauc,regular,rural,bachelor,13.0,cauc,74.0
437.0,559.0,female,1980 Q3,non-free,cauc,regular+aide,rural,bachelor,15.0,cauc,47.0
411.0,468.0,male,1980 Q2,free,cauc,regular,rural,bachelor,6.0,cauc,71.0
460.0,494.0,male,1979 Q4,non-free,cauc,regular+aide,urban,bachelor,14.0,cauc,9.0
448.0,528.0,male,1980 Q3,non-free,cauc,regular,rural,bachelor,16.0,cauc,62.0
492.0,528.0,male,1980 Q1,free,cauc,small,rural,bachelor,11.0,cauc,11.0
431.0,454.0,male,1980 Q2,non-free,cauc,regular,rural,master,13.0,cauc,8.0
455.0,536.0,male,1980 Q3,non-free,cauc,small,rural,bachelor,9.0,cauc,3.0
402.0,423.0,female,1980 Q2,free,afam,small,inner-city,bachelor,2.0,cauc,19.0
410.0,454.0,female,1980 Q2,free,afam,regular+aide,rural,master,12.0,cauc,50.0
439.0,513.0,male,1980 Q2,non-free,cauc,regular,rural,bachelor,5.0,cauc,1.0
403.0,500.0,male,1980 Q3,non-free,cauc,small,rural,bachelor,5.0,cauc,79.0
497.0,576.0,male,1980 Q2,free,afam,small,suburban,bachelor,0.0,cauc,23.0
410.0,429.0,female,1980 Q3,free,cauc,regular,rural,bachelor,16.0,cauc,62.0
492.0,536.0,male,1979 Q4,free,cauc,small,rural,bachelor,11.0,cauc,11.0
439.0,536.0,male,1980 Q2,free,afam,small,inner-city,bachelor,9.0,afam,22.0
428.0,463.0,male,1980 Q1,non-free,cauc,regular,suburban,bachelor,15.0,cauc,36.0
456.0,449.0,female,1980 Q3,non-free,afam,regular+aide,suburban,bachelor,0.0,cauc,46.0
428.0,494.0,male,1980 Q3,non-free,cauc,regular+aide,suburban,bachelor,18.0,cauc,52.0
453.0,459.0,female,1980 Q1,non-free,cauc,regular,suburban,bachelor,15.0,cauc,36.0
398.0,449.0,male,1980 Q3,free,afam,regular+aide,inner-city,master,5.0,cauc,33.0
453.0,444.0,male,1980 Q2,free,afam,small,inner-city,bachelor,1.0,cauc,27.0
413.0,449.0,male,1980 Q2,non-free,cauc,regular,rural,bachelor,2.0,cauc,57.0
442.0,494.0,male,1980 Q2,non-free,cauc,regular,suburban,bachelor,12.0,cauc,46.0
390.0,412.0,male,1980 Q3,free,afam,regular,inner-city,bachelor,6.0,afam,19.0
472.0,520.0,male,1980 Q2,free,cauc,small,rural,master,4.0,cauc,63.0
413.0,473.0,male,1979 Q4,non-free,cauc,regular,rural,master,8.0,afam,66.0
411.0,468.0,female,1980 Q2,free,cauc,regular+aide,urban,other,9.0,Unknown,48.0
427.0,439.0,male,1980 Q1,free,afam,regular,inner-city,bachelor,6.0,afam,19.0
393.0,429.0,female,1980 Q3,free,cauc,regular,rural,bachelor,6.0,cauc,71.0
424.0,463.0,male,1980 Q1,non-free,cauc,small,rural,master,11.0,cauc,47.0
422.0,468.0,female,1980 Q3,non-free,afam,small,suburban,bachelor,11.0,afam,23.0
451.0,494.0,female,1980 Q3,non-free,cauc,regular+aide,urban,bachelor,5.0,cauc,60.0
405.0,434.0,male,1979 Q2,non-free,cauc,small,rural,bachelor,2.0,cauc,34.0
418.0,449.0,male,1980 Q2,free,cauc,regular+aide,rural,bachelor,13.0,cauc,67.0
453.0,602.0,female,1979 Q3,free,cauc,small,suburban,bachelor,14.0,cauc,52.0
451.0,506.0,male,1979 Q3,non-free,cauc,small,suburban,bachelor,0.0,cauc,4.0
456.0,468.0,male,1980 Q1,non-free,cauc,regular+aide,rural,bachelor,4.0,cauc,62.0
416.0,449.0,female,1980 Q3,free,cauc,regular+aide,rural,master,8.0,cauc,38.0
380.0,384.0,male,1980 Q1,free,cauc,small,rural,bachelor,19.0,cauc,64.0
421.0,454.0,male,1980 Q2,non-free,cauc,regular,suburban,bachelor,14.0,cauc,42.0
440.0,454.0,female,1980 Q3,non-free,cauc,regular+aide,suburban,bachelor,17.0,cauc,43.0
456.0,463.0,male,1980 Q2,non-free,cauc,regular+aide,rural,bachelor,13.0,cauc,66.0
437.0,484.0,female,1980 Q1,free,afam,regular+aide,rural,bachelor,10.0,cauc,68.0
474.0,473.0,female,1980 Q3,non-free,cauc,regular,suburban,bachelor,15.0,cauc,36.0
439.0,478.0,female,1980 Q2,non-free,cauc,regular+aide,suburban,master,15.0,afam,21.0
431.0,489.0,female,1979 Q2,free,cauc,regular+aide,rural,master,12.0,cauc,8.0
395.0,418.0,male,1980 Q2,free,afam,regular,inner-city,bachelor,9.0,afam,18.0
456.0,513.0,female,1980 Q1,free,afam,regular,inner-city,bachelor,6.0,afam,27.0
447.0,478.0,male,1980 Q1,non-free,cauc,regular+aide,urban,other,9.0,Unknown,48.0
483.0,506.0,female,1980 Q2,free,cauc,small,urban,bachelor,11.0,cauc,59.0
436.0,454.0,male,1980 Q3,non-free,cauc,small,rural,bachelor,12.0,cauc,79.0
453.0,506.0,female,1980 Q3,non-free,cauc,regular+aide,rural,bachelor,9.0,cauc,49.0
434.0,434.0,male,1979 Q4,free,cauc,small,rural,bachelor,2.0,cauc,34.0
425.0,459.0,female,1980 Q3,free,afam,small,inner-city,bachelor,1.0,cauc,26.0
413.0,423.0,male,1980 Q2,free,cauc,small,rural,bachelor,15.0,cauc,55.0
418.0,468.0,female,1980 Q1,free,afam,regular+aide,inner-city,bachelor,7.0,cauc,22.0
428.0,463.0,female,1980 Q1,free,cauc,regular+aide,rural,master,13.0,cauc,55.0
448.0,489.0,male,1980 Q1,free,afam,regular,inner-city,bachelor,24.0,afam,22.0
439.0,444.0,male,1980 Q2,non-free,cauc,regular,suburban,bachelor,14.0,cauc,42.0
460.0,500.0,male,1980 Q3,free,afam,small,rural,bachelor,4.0,cauc,13.0
455.0,489.0,female,1980 Q1,non-free,cauc,small,suburban,bachelor,10.0,cauc,42.0
456.0,500.0,female,1980 Q1,free,cauc,small,suburban,bachelor,10.0,afam,51.0
428.0,444.0,male,1980 Q3,free,cauc,small,urban,bachelor,13.0,cauc,9.0
437.0,500.0,male,1980 Q1,free,cauc,small,rural,master,11.0,cauc,47.0
443.0,478.0,female,1980 Q2,non-free,cauc,regular,suburban,bachelor,15.0,cauc,36.0
425.0,478.0,female,1980 Q2,non-free,cauc,small,rural,bachelor,22.0,cauc,76.0
428.0,468.0,female,1980 Q1,non-free,cauc,regular,rural,master,8.0,afam,66.0
433.0,463.0,female,1979 Q2,free,cauc,regular,rural,bachelor,1.0,cauc,76.0
419.0,444.0,female,1980 Q1,free,afam,regular+aide,inner-city,bachelor,1.0,afam,14.0
500.0,547.0,female,1980 Q1,non-free,cauc,small,suburban,master,15.0,cauc,51.0
460.0,576.0,female,1979 Q4,non-free,cauc,small,rural,other,10.0,cauc,3.0
442.0,444.0,male,1979 Q4,free,afam,regular+aide,inner-city,master,17.0,cauc,29.0
398.0,392.0,male,1980 Q2,free,cauc,small,rural,bachelor,10.0,cauc,66.0
407.0,439.0,female,1980 Q1,free,afam,regular+aide,inner-city,bachelor,2.0,cauc,32.0
467.0,520.0,female,1979 Q4,free,afam,regular+aide,inner-city,bachelor,5.0,afam,28.0
411.0,489.0,male,1980 Q1,free,cauc,regular,rural,bachelor,0.0,cauc,67.0
414.0,434.0,male,1980 Q2,non-free,cauc,small,rural,bachelor,1.0,cauc,57.0
403.0,429.0,male,1980 Q1,non-free,cauc,small,rural,master,8.0,cauc,57.0
437.0,478.0,male,1980 Q2,free,cauc,regular+aide,rural,master,12.0,cauc,8.0
434.0,473.0,female,1980 Q3,free,afam,small,inner-city,bachelor,1.0,cauc,33.0
403.0,423.0,male,1980 Q3,non-free,cauc,regular+aide,rural,master,5.0,cauc,34.0
407.0,454.0,female,1979 Q4,non-free,afam,regular,inner-city,bachelor,10.0,afam,18.0
414.0,500.0,male,1980 Q2,free,afam,small,inner-city,bachelor,1.0,cauc,27.0
443.0,520.0,female,1979 Q4,free,afam,small,inner-city,bachelor,3.0,afam,28.0
465.0,429.0,male,1980 Q3,free,afam,regular+aide,inner-city,master,17.0,cauc,29.0
440.0,500.0,male,1980 Q1,non-free,cauc,regular+aide,rural,master,7.0,cauc,63.0
472.0,559.0,female,1980 Q2,non-free,cauc,small,rural,master,8.0,cauc,68.0
418.0,489.0,male,1980 Q1,non-free,cauc,small,rural,bachelor,19.0,cauc,64.0
433.0,484.0,male,1979 Q3,non-free,cauc,regular+aide,suburban,master,14.0,cauc,36.0
453.0,478.0,female,1980 Q2,non-free,cauc,regular,suburban,bachelor,11.0,cauc,51.0
398.0,449.0,male,1980 Q3,free,afam,small,inner-city,bachelor,1.0,cauc,27.0
424.0,423.0,male,1980 Q2,free,cauc,regular+aide,rural,bachelor,12.0,cauc,35.0
395.0,405.0,female,1980 Q3,free,cauc,regular,rural,bachelor,8.0,cauc,5.0
437.0,513.0,female,1979 Q4,non-free,cauc,regular,suburban,bachelor,3.0,cauc,58.0
455.0,484.0,female,1979 Q4,non-free,afam,small,inner-city,bachelor,2.0,cauc,19.0
428.0,434.0,female,1980 Q2,non-free,cauc,regular,suburban,other,13.0,cauc,51.0
411.0,449.0,male,1980 Q3,free,cauc,regular,rural,bachelor,8.0,cauc,72.0
419.0,444.0,male,1980 Q2,non-free,cauc,regular+aide,rural,bachelor,3.0,cauc,66.0
470.0,602.0,male,1980 Q1,non-free,cauc,small,rural,other,10.0,cauc,3.0
402.0,449.0,male,1980 Q3,free,afam,regular,inner-city,master,11.0,afam,15.0
431.0,463.0,female,1980 Q3,free,cauc,regular+aide,rural,bachelor,4.0,cauc,62.0
428.0,449.0,female,1980 Q2,free,cauc,small,suburban,master,7.0,cauc,61.0
414.0,449.0,male,1980 Q3,non-free,cauc,regular+aide,rural,master,5.0,cauc,34.0
476.0,478.0,male,1980 Q1,non-free,cauc,small,suburban,bachelor,16.0,afam,51.0
402.0,423.0,male,1980 Q2,free,afam,regular,inner-city,bachelor,10.0,afam,18.0
450.0,536.0,female,1979 Q4,non-free,afam,regular,suburban,bachelor,1.0,cauc,23.0
407.0,513.0,male,1980 Q2,free,cauc,small,rural,bachelor,20.0,cauc,71.0
410.0,444.0,male,1980 Q2,non-free,cauc,small,rural,bachelor,1.0,cauc,57.0
442.0,520.0,male,1980 Q2,non-free,cauc,regular+aide,rural,bachelor,3.0,cauc,7.0
445.0,528.0,male,1980 Q1,non-free,cauc,regular,rural,master,5.0,cauc,47.0
445.0,468.0,female,1980 Q4,non-free,cauc,regular+aide,urban,master,8.0,cauc,59.0
408.0,454.0,male,1979 Q3,non-free,afam,regular,suburban,master,12.0,cauc,52.0
407.0,494.0,male,1980 Q1,free,afam,small,inner-city,bachelor,9.0,afam,22.0
436.0,454.0,male,1979 Q3,free,cauc,small,rural,bachelor,5.0,cauc,67.0
433.0,513.0,male,1979 Q2,non-free,cauc,regular,suburban,bachelor,12.0,cauc,46.0
416.0,463.0,male,1980 Q3,free,afam,small,suburban,bachelor,3.0,cauc,44.0
467.0,528.0,male,1980 Q1,free,afam,regular+aide,inner-city,bachelor,11.0,cauc,31.0
419.0,454.0,male,1980 Q1,free,cauc,regular+aide,rural,master,10.0,cauc,72.0
410.0,454.0,female,1980 Q3,non-free,cauc,regular+aide,urban,bachelor,17.0,cauc,2.0
400.0,392.0,male,1980 Q2,free,cauc,regular,urban,master,6.0,cauc,2.0
492.0,547.0,male,1980 Q2,non-free,cauc,small,rural,bachelor,11.0,cauc,11.0
436.0,484.0,female,1980 Q2,free,afam,regular+aide,inner-city,master,17.0,cauc,16.0
476.0,528.0,female,1980 Q2,non-free,cauc,regular,urban,bachelor,5.0,cauc,37.0
492.0,536.0,male,1980 Q2,free,cauc,regular+aide,rural,master,6.0,cauc,69.0
437.0,547.0,male,1979 Q2,non-free,cauc,regular,rural,bachelor,13.0,cauc,74.0
430.0,489.0,male,1979 Q3,non-free,cauc,small,rural,bachelor,15.0,cauc,66.0
402.0,449.0,male,1979 Q4,free,afam,regular+aide,inner-city,bachelor,0.0,cauc,32.0
458.0,459.0,female,1980 Q3,non-free,cauc,regular,urban,bachelor,8.0,cauc,9.0
467.0,506.0,male,1980 Q1,non-free,cauc,small,rural,bachelor,8.0,cauc,5.0
421.0,444.0,male,1980 Q3,non-free,cauc,regular+aide,rural,master,12.0,cauc,79.0
467.0,506.0,male,1980 Q3,free,cauc,small,rural,bachelor,5.0,cauc,79.0
411.0,434.0,female,1980 Q2,free,afam,small,inner-city,bachelor,2.0,afam,16.0
463.0,576.0,female,1980 Q2,non-free,cauc,regular+aide,rural,master,6.0,cauc,69.0
465.0,506.0,male,1980 Q1,non-free,cauc,regular,rural,bachelor,10.0,cauc,68.0
453.0,528.0,male,1979 Q4,non-free,other,regular,suburban,bachelor,11.0,cauc,51.0
